"species" "ID" "n"
"15676" "BrookTrout" "57014_63" 1
"15677" "BrookTrout" "57019_12" 1
"15678" "BrookTrout" "57028_24" 1
"15679" "BrookTrout" "57060_41" 1
"15680" "BrookTrout" "57062_22" 1
"15681" "BrookTrout" "57062_30" 1
"15682" "BrookTrout" "57063_23" 1
"15683" "BrookTrout" "57063_29" 1
"15684" "BrookTrout" "57063_31" 1
"15685" "BrookTrout" "57063_60" 1
"15686" "BrookTrout" "57063_8" 1
"15687" "BrookTrout" "5707_51" 1
"15688" "BrookTrout" "57078_22" 1
"15689" "BrookTrout" "57085_7" 1
"15690" "BrookTrout" "57086_27" 1
"15691" "BrookTrout" "57091_46" 1
"15692" "BrookTrout" "57093_26" 1
"15693" "BrookTrout" "57094_45" 1
"15694" "BrookTrout" "57103_12" 1
"15695" "BrookTrout" "57104_34" 1
"15696" "BrookTrout" "57119_42" 1
"15697" "BrookTrout" "57119_59" 1
"15698" "BrookTrout" "57123_15" 1
"15699" "BrookTrout" "57127_39" 1
"15700" "BrookTrout" "57127_57" 1
"15701" "BrookTrout" "57129_18" 1
"15702" "BrookTrout" "57129_19" 1
"15703" "BrookTrout" "57130_60" 1
"15704" "BrookTrout" "57134_62" 1
"15705" "BrookTrout" "57139_25" 1
"15706" "BrookTrout" "5714_29" 1
"15707" "BrookTrout" "57158_37" 1
"15708" "BrookTrout" "57161_18" 1
"15709" "BrookTrout" "57164_23" 1
"15710" "BrookTrout" "57165_32" 1
"15711" "BrookTrout" "57167_18" 1
"15712" "BrookTrout" "57174_65" 1
"15713" "BrookTrout" "57181_21" 1
"15714" "BrookTrout" "57185_50" 1
"15715" "BrookTrout" "57191_20" 1
"15716" "BrookTrout" "57191_45" 1
"15717" "BrookTrout" "57196_61" 1
"15718" "BrookTrout" "57200_52" 1
"15719" "BrookTrout" "57202_40" 1
"15720" "BrookTrout" "57204_17" 1
"15721" "BrookTrout" "57204_19" 1
"15722" "BrookTrout" "57211_39" 1
"15723" "BrookTrout" "57211_43" 1
"15724" "BrookTrout" "57212_14" 1
"15725" "BrookTrout" "57219_7" 1
"15726" "BrookTrout" "57223_50" 1
"15727" "BrookTrout" "57223_56" 1
"15728" "BrookTrout" "57223_60" 1
"15729" "BrookTrout" "57223_62" 1
"15730" "BrookTrout" "57224_38" 1
"15731" "BrookTrout" "57230_26" 1
"15732" "BrookTrout" "57230_27" 1
"15733" "BrookTrout" "57234_39" 1
"15734" "BrookTrout" "57252_28" 1
"15735" "BrookTrout" "5726_63" 1
"15736" "BrookTrout" "57264_19" 1
"15737" "BrookTrout" "57264_40" 1
"15738" "BrookTrout" "57264_42" 1
"15739" "BrookTrout" "57270_16" 1
"15740" "BrookTrout" "57279_22" 1
"15741" "BrookTrout" "57279_25" 1
"15742" "BrookTrout" "57286_21" 1
"15743" "BrookTrout" "57288_58" 1
"15744" "BrookTrout" "57292_26" 1
"15745" "BrookTrout" "57306_62" 1
"15746" "BrookTrout" "57308_45" 1
"15747" "BrookTrout" "57313_54" 1
"15748" "BrookTrout" "57319_47" 1
"15749" "BrookTrout" "5732_18" 1
"15750" "BrookTrout" "5732_43" 1
"15751" "BrookTrout" "5732_53" 1
"15752" "BrookTrout" "57320_44" 1
"15753" "BrookTrout" "57320_60" 1
"15754" "BrookTrout" "57322_50" 1
"15755" "BrookTrout" "57322_53" 1
"15756" "BrookTrout" "57324_62" 1
"15757" "BrookTrout" "57324_65" 1
"15758" "BrookTrout" "57368_56" 1
"15759" "BrookTrout" "57368_59" 1
"15760" "BrookTrout" "57368_60" 1
"15761" "BrookTrout" "57373_26" 1
"15762" "BrookTrout" "5738_25" 1
"15763" "BrookTrout" "57400_65" 1
"15764" "BrookTrout" "57420_24" 1
"15765" "BrookTrout" "57420_55" 1
"15766" "BrookTrout" "57420_7" 1
"15767" "BrookTrout" "57424_31" 1
"15768" "BrookTrout" "57424_36" 1
"15769" "BrookTrout" "57424_37" 1
"15770" "BrookTrout" "57424_7" 1
"15771" "BrookTrout" "57433_44" 1
"15772" "BrookTrout" "57433_57" 1
"15773" "BrookTrout" "57433_64" 1
"15774" "BrookTrout" "57444_39" 1
"15775" "BrookTrout" "57467_8" 1
"15776" "BrookTrout" "57470_27" 1
"15777" "BrookTrout" "5748_30" 1
"15778" "BrookTrout" "5748_62" 1
"15779" "BrookTrout" "5751_61" 1
"15780" "BrookTrout" "5751_9" 1
"15781" "BrookTrout" "57522_64" 1
"15782" "BrookTrout" "57570_57" 1
"15783" "BrookTrout" "57575_41" 1
"15784" "BrookTrout" "57603_54" 1
"15785" "BrookTrout" "57625_43" 1
"15786" "BrookTrout" "57633_16" 1
"15787" "BrookTrout" "57633_43" 1
"15788" "BrookTrout" "57633_62" 1
"15789" "BrookTrout" "57643_42" 1
"15790" "BrookTrout" "57643_56" 1
"15791" "BrookTrout" "57680_10" 1
"15792" "BrookTrout" "57680_65" 1
"15793" "BrookTrout" "57700_30" 1
"15794" "BrookTrout" "57700_50" 1
"15795" "BrookTrout" "57739_29" 1
"15796" "BrookTrout" "57773_63" 1
"15797" "BrookTrout" "57773_65" 1
"15798" "BrookTrout" "57775_21" 1
"15799" "BrookTrout" "57775_65" 1
"15800" "BrookTrout" "57788_44" 1
"15801" "BrookTrout" "5779_44" 1
"15802" "BrookTrout" "57797_54" 1
"15803" "BrookTrout" "57806_48" 1
"15804" "BrookTrout" "5781_62" 1
"15805" "BrookTrout" "57857_61" 1
"15806" "BrookTrout" "57857_62" 1
"15807" "BrookTrout" "57885_37" 1
"15808" "BrookTrout" "57893_12" 1
"15809" "BrookTrout" "57893_16" 1
"15810" "BrookTrout" "57893_45" 1
"15811" "BrookTrout" "57893_57" 1
"15812" "BrookTrout" "57893_62" 1
"15813" "BrookTrout" "57935_64" 1
"15814" "BrookTrout" "5795_15" 1
"15815" "BrookTrout" "57952_42" 1
"15816" "BrookTrout" "57952_47" 1
"15817" "BrookTrout" "57952_59" 1
"15818" "BrookTrout" "57952_63" 1
"15819" "BrookTrout" "57952_65" 1
"15820" "BrookTrout" "5796_50" 1
"15821" "BrookTrout" "57967_10" 1
"15822" "BrookTrout" "57967_50" 1
"15823" "BrookTrout" "57967_60" 1
"15824" "BrookTrout" "57967_9" 1
"15825" "BrookTrout" "57989_19" 1
"15826" "BrookTrout" "57989_34" 1
"15827" "BrookTrout" "57989_64" 1
"15828" "BrookTrout" "57990_31" 1
"15829" "BrookTrout" "57990_52" 1
"15830" "BrookTrout" "58_25" 1
"15831" "BrookTrout" "5802_60" 1
"15832" "BrookTrout" "5804_56" 1
"15833" "BrookTrout" "5804_61" 1
"15834" "BrookTrout" "58061_40" 1
"15835" "BrookTrout" "58108_51" 1
"15836" "BrookTrout" "58136_28" 1
"15837" "BrookTrout" "5814_47" 1
"15838" "BrookTrout" "5814_60" 1
"15839" "BrookTrout" "58140_12" 1
"15840" "BrookTrout" "58144_63" 1
"15841" "BrookTrout" "58154_50" 1
"15842" "BrookTrout" "58157_62" 1
"15843" "BrookTrout" "58204_60" 1
"15844" "BrookTrout" "5822_65" 1
"15845" "BrookTrout" "58220_47" 1
"15846" "BrookTrout" "58247_35" 1
"15847" "BrookTrout" "58278_58" 1
"15848" "BrookTrout" "58299_13" 1
"15849" "BrookTrout" "58299_17" 1
"15850" "BrookTrout" "58299_8" 1
"15851" "BrookTrout" "58322_39" 1
"15852" "BrookTrout" "58330_26" 1
"15853" "BrookTrout" "58331_61" 1
"15854" "BrookTrout" "58338_23" 1
"15855" "BrookTrout" "58341_16" 1
"15856" "BrookTrout" "58341_36" 1
"15857" "BrookTrout" "58341_65" 1
"15858" "BrookTrout" "58351_28" 1
"15859" "BrookTrout" "58360_28" 1
"15860" "BrookTrout" "5838_10" 1
"15861" "BrookTrout" "5838_51" 1
"15862" "BrookTrout" "58381_55" 1
"15863" "BrookTrout" "5839_28" 1
"15864" "BrookTrout" "5839_31" 1
"15865" "BrookTrout" "5839_50" 1
"15866" "BrookTrout" "5839_54" 1
"15867" "BrookTrout" "5842_35" 1
"15868" "BrookTrout" "5844_30" 1
"15869" "BrookTrout" "5844_52" 1
"15870" "BrookTrout" "5844_54" 1
"15871" "BrookTrout" "5845_54" 1
"15872" "BrookTrout" "58451_43" 1
"15873" "BrookTrout" "58451_44" 1
"15874" "BrookTrout" "58451_52" 1
"15875" "BrookTrout" "58451_56" 1
"15876" "BrookTrout" "58451_60" 1
"15877" "BrookTrout" "58453_43" 1
"15878" "BrookTrout" "58472_25" 1
"15879" "BrookTrout" "58472_36" 1
"15880" "BrookTrout" "58472_53" 1
"15881" "BrookTrout" "5850_10" 1
"15882" "BrookTrout" "5853_8" 1
"15883" "BrookTrout" "58550_27" 1
"15884" "BrookTrout" "58558_40" 1
"15885" "BrookTrout" "58558_62" 1
"15886" "BrookTrout" "5856_31" 1
"15887" "BrookTrout" "5856_56" 1
"15888" "BrookTrout" "58591_52" 1
"15889" "BrookTrout" "586_36" 1
"15890" "BrookTrout" "5863_61" 1
"15891" "BrookTrout" "58631_58" 1
"15892" "BrookTrout" "5864_43" 1
"15893" "BrookTrout" "58647_53" 1
"15894" "BrookTrout" "58647_61" 1
"15895" "BrookTrout" "5866_65" 1
"15896" "BrookTrout" "5868_63" 1
"15897" "BrookTrout" "5868_9" 1
"15898" "BrookTrout" "58694_59" 1
"15899" "BrookTrout" "58694_65" 1
"15900" "BrookTrout" "5870_60" 1
"15901" "BrookTrout" "58701_49" 1
"15902" "BrookTrout" "5873_56" 1
"15903" "BrookTrout" "58733_10" 1
"15904" "BrookTrout" "58733_23" 1
"15905" "BrookTrout" "58733_41" 1
"15906" "BrookTrout" "58733_62" 1
"15907" "BrookTrout" "5875_56" 1
"15908" "BrookTrout" "58752_19" 1
"15909" "BrookTrout" "58752_22" 1
"15910" "BrookTrout" "58752_28" 1
"15911" "BrookTrout" "58752_29" 1
"15912" "BrookTrout" "58752_34" 1
"15913" "BrookTrout" "58752_38" 1
"15914" "BrookTrout" "58752_39" 1
"15915" "BrookTrout" "58775_41" 1
"15916" "BrookTrout" "58782_28" 1
"15917" "BrookTrout" "58782_30" 1
"15918" "BrookTrout" "58802_50" 1
"15919" "BrookTrout" "5882_19" 1
"15920" "BrookTrout" "5883_29" 1
"15921" "BrookTrout" "5884_23" 1
"15922" "BrookTrout" "58841_57" 1
"15923" "BrookTrout" "589_48" 1
"15924" "BrookTrout" "58917_44" 1
"15925" "BrookTrout" "58925_60" 1
"15926" "BrookTrout" "58937_23" 1
"15927" "BrookTrout" "58950_18" 1
"15928" "BrookTrout" "58954_14" 1
"15929" "BrookTrout" "58954_53" 1
"15930" "BrookTrout" "58956_10" 1
"15931" "BrookTrout" "58956_9" 1
"15932" "BrookTrout" "5897_14" 1
"15933" "BrookTrout" "58987_61" 1
"15934" "BrookTrout" "59_25" 1
"15935" "BrookTrout" "59_38" 1
"15936" "BrookTrout" "59001_24" 1
"15937" "BrookTrout" "59001_33" 1
"15938" "BrookTrout" "59001_40" 1
"15939" "BrookTrout" "59003_20" 1
"15940" "BrookTrout" "59003_29" 1
"15941" "BrookTrout" "59003_9" 1
"15942" "BrookTrout" "59007_7" 1
"15943" "BrookTrout" "5901_16" 1
"15944" "BrookTrout" "5903_21" 1
"15945" "BrookTrout" "59030_53" 1
"15946" "BrookTrout" "59030_65" 1
"15947" "BrookTrout" "59036_38" 1
"15948" "BrookTrout" "59038_30" 1
"15949" "BrookTrout" "59043_63" 1
"15950" "BrookTrout" "5906_7" 1
"15951" "BrookTrout" "59067_14" 1
"15952" "BrookTrout" "59067_32" 1
"15953" "BrookTrout" "59067_51" 1
"15954" "BrookTrout" "59086_30" 1
"15955" "BrookTrout" "59143_42" 1
"15956" "BrookTrout" "59166_13" 1
"15957" "BrookTrout" "59166_63" 1
"15958" "BrookTrout" "59166_64" 1
"15959" "BrookTrout" "59166_65" 1
"15960" "BrookTrout" "59185_21" 1
"15961" "BrookTrout" "592_34" 1
"15962" "BrookTrout" "59231_34" 1
"15963" "BrookTrout" "59239_54" 1
"15964" "BrookTrout" "5927_48" 1
"15965" "BrookTrout" "59274_56" 1
"15966" "BrookTrout" "5930_38" 1
"15967" "BrookTrout" "59300_43" 1
"15968" "BrookTrout" "5936_20" 1
"15969" "BrookTrout" "5936_48" 1
"15970" "BrookTrout" "5942_37" 1
"15971" "BrookTrout" "59424_13" 1
"15972" "BrookTrout" "5944_43" 1
"15973" "BrookTrout" "5944_58" 1
"15974" "BrookTrout" "5945_41" 1
"15975" "BrookTrout" "59474_17" 1
"15976" "BrookTrout" "59474_21" 1
"15977" "BrookTrout" "59484_64" 1
"15978" "BrookTrout" "5949_53" 1
"15979" "BrookTrout" "5949_6" 1
"15980" "BrookTrout" "5949_60" 1
"15981" "BrookTrout" "595_30" 1
"15982" "BrookTrout" "595_7" 1
"15983" "BrookTrout" "5950_12" 1
"15984" "BrookTrout" "5950_57" 1
"15985" "BrookTrout" "59531_42" 1
"15986" "BrookTrout" "59561_65" 1
"15987" "BrookTrout" "5959_41" 1
"15988" "BrookTrout" "596_25" 1
"15989" "BrookTrout" "59618_24" 1
"15990" "BrookTrout" "59639_56" 1
"15991" "BrookTrout" "59639_61" 1
"15992" "BrookTrout" "5967_30" 1
"15993" "BrookTrout" "59674_31" 1
"15994" "BrookTrout" "59674_58" 1
"15995" "BrookTrout" "59680_20" 1
"15996" "BrookTrout" "59699_43" 1
"15997" "BrookTrout" "59699_46" 1
"15998" "BrookTrout" "59699_55" 1
"15999" "BrookTrout" "597_61" 1
"16000" "BrookTrout" "59713_59" 1
"16001" "BrookTrout" "5972_33" 1
"16002" "BrookTrout" "5972_45" 1
"16003" "BrookTrout" "59729_23" 1
"16004" "BrookTrout" "59729_38" 1
"16005" "BrookTrout" "5973_19" 1
"16006" "BrookTrout" "59731_23" 1
"16007" "BrookTrout" "59735_45" 1
"16008" "BrookTrout" "5974_11" 1
"16009" "BrookTrout" "59766_22" 1
"16010" "BrookTrout" "59783_29" 1
"16011" "BrookTrout" "598_60" 1
"16012" "BrookTrout" "59814_19" 1
"16013" "BrookTrout" "59814_33" 1
"16014" "BrookTrout" "59814_51" 1
"16015" "BrookTrout" "59814_55" 1
"16016" "BrookTrout" "59814_8" 1
"16017" "BrookTrout" "5982_23" 1
"16018" "BrookTrout" "59830_46" 1
"16019" "BrookTrout" "5984_64" 1
"16020" "BrookTrout" "59867_54" 1
"16021" "BrookTrout" "5987_37" 1
"16022" "BrookTrout" "5987_65" 1
"16023" "BrookTrout" "5988_29" 1
"16024" "BrookTrout" "5988_47" 1
"16025" "BrookTrout" "5988_49" 1
"16026" "BrookTrout" "5989_40" 1
"16027" "BrookTrout" "599_36" 1
"16028" "BrookTrout" "59933_62" 1
"16029" "BrookTrout" "5994_62" 1
"16030" "BrookTrout" "59954_18" 1
"16031" "BrookTrout" "59971_52" 1
"16032" "BrookTrout" "59971_58" 1
"16033" "BrookTrout" "60035_30" 1
"16034" "BrookTrout" "60038_21" 1
"16035" "BrookTrout" "6005_36" 1
"16036" "BrookTrout" "6005_52" 1
"16037" "BrookTrout" "60069_18" 1
"16038" "BrookTrout" "60069_63" 1
"16039" "BrookTrout" "601_31" 1
"16040" "BrookTrout" "6010_12" 1
"16041" "BrookTrout" "6010_20" 1
"16042" "BrookTrout" "60144_56" 1
"16043" "BrookTrout" "60170_65" 1
"16044" "BrookTrout" "60199_13" 1
"16045" "BrookTrout" "60199_14" 1
"16046" "BrookTrout" "6026_28" 1
"16047" "BrookTrout" "60266_12" 1
"16048" "BrookTrout" "60266_15" 1
"16049" "BrookTrout" "60266_8" 1
"16050" "BrookTrout" "60266_9" 1
"16051" "BrookTrout" "60273_37" 1
"16052" "BrookTrout" "60273_42" 1
"16053" "BrookTrout" "6028_34" 1
"16054" "BrookTrout" "6030_27" 1
"16055" "BrookTrout" "6030_60" 1
"16056" "BrookTrout" "6030_63" 1
"16057" "BrookTrout" "6031_62" 1
"16058" "BrookTrout" "60317_31" 1
"16059" "BrookTrout" "60321_36" 1
"16060" "BrookTrout" "60321_50" 1
"16061" "BrookTrout" "6034_25" 1
"16062" "BrookTrout" "60357_37" 1
"16063" "BrookTrout" "60362_21" 1
"16064" "BrookTrout" "60362_34" 1
"16065" "BrookTrout" "60362_35" 1
"16066" "BrookTrout" "6041_37" 1
"16067" "BrookTrout" "60411_23" 1
"16068" "BrookTrout" "6042_20" 1
"16069" "BrookTrout" "6049_17" 1
"16070" "BrookTrout" "6050_11" 1
"16071" "BrookTrout" "606_31" 1
"16072" "BrookTrout" "6062_37" 1
"16073" "BrookTrout" "60673_43" 1
"16074" "BrookTrout" "607_33" 1
"16075" "BrookTrout" "607_50" 1
"16076" "BrookTrout" "607_58" 1
"16077" "BrookTrout" "60731_24" 1
"16078" "BrookTrout" "60790_60" 1
"16079" "BrookTrout" "608_57" 1
"16080" "BrookTrout" "6082_65" 1
"16081" "BrookTrout" "6085_25" 1
"16082" "BrookTrout" "6085_47" 1
"16083" "BrookTrout" "6086_31" 1
"16084" "BrookTrout" "6086_37" 1
"16085" "BrookTrout" "60885_37" 1
"16086" "BrookTrout" "609_48" 1
"16087" "BrookTrout" "60936_64" 1
"16088" "BrookTrout" "61024_31" 1
"16089" "BrookTrout" "61024_36" 1
"16090" "BrookTrout" "61024_65" 1
"16091" "BrookTrout" "61055_33" 1
"16092" "BrookTrout" "61069_60" 1
"16093" "BrookTrout" "6107_65" 1
"16094" "BrookTrout" "6110_12" 1
"16095" "BrookTrout" "6112_13" 1
"16096" "BrookTrout" "6116_51" 1
"16097" "BrookTrout" "6117_44" 1
"16098" "BrookTrout" "6117_58" 1
"16099" "BrookTrout" "6117_60" 1
"16100" "BrookTrout" "6120_49" 1
"16101" "BrookTrout" "6124_29" 1
"16102" "BrookTrout" "6124_30" 1
"16103" "BrookTrout" "6124_59" 1
"16104" "BrookTrout" "6133_31" 1
"16105" "BrookTrout" "6133_32" 1
"16106" "BrookTrout" "6133_50" 1
"16107" "BrookTrout" "6134_58" 1
"16108" "BrookTrout" "6137_55" 1
"16109" "BrookTrout" "6138_46" 1
"16110" "BrookTrout" "6139_33" 1
"16111" "BrookTrout" "6146_64" 1
"16112" "BrookTrout" "61508_65" 1
"16113" "BrookTrout" "6163_20" 1
"16114" "BrookTrout" "61653_36" 1
"16115" "BrookTrout" "6170_51" 1
"16116" "BrookTrout" "6172_58" 1
"16117" "BrookTrout" "61741_6" 1
"16118" "BrookTrout" "6177_30" 1
"16119" "BrookTrout" "6177_41" 1
"16120" "BrookTrout" "61771_34" 1
"16121" "BrookTrout" "6178_34" 1
"16122" "BrookTrout" "6178_50" 1
"16123" "BrookTrout" "6179_16" 1
"16124" "BrookTrout" "618_24" 1
"16125" "BrookTrout" "618_32" 1
"16126" "BrookTrout" "61842_37" 1
"16127" "BrookTrout" "6185_34" 1
"16128" "BrookTrout" "6185_60" 1
"16129" "BrookTrout" "61853_40" 1
"16130" "BrookTrout" "61862_42" 1
"16131" "BrookTrout" "61862_59" 1
"16132" "BrookTrout" "61862_63" 1
"16133" "BrookTrout" "6193_58" 1
"16134" "BrookTrout" "6194_49" 1
"16135" "BrookTrout" "6196_39" 1
"16136" "BrookTrout" "61967_6" 1
"16137" "BrookTrout" "61984_37" 1
"16138" "BrookTrout" "6201_21" 1
"16139" "BrookTrout" "62060_61" 1
"16140" "BrookTrout" "6213_49" 1
"16141" "BrookTrout" "6216_32" 1
"16142" "BrookTrout" "6216_58" 1
"16143" "BrookTrout" "62268_55" 1
"16144" "BrookTrout" "62268_65" 1
"16145" "BrookTrout" "6227_48" 1
"16146" "BrookTrout" "62272_23" 1
"16147" "BrookTrout" "6228_29" 1
"16148" "BrookTrout" "6229_65" 1
"16149" "BrookTrout" "62292_11" 1
"16150" "BrookTrout" "6232_47" 1
"16151" "BrookTrout" "6233_18" 1
"16152" "BrookTrout" "6233_30" 1
"16153" "BrookTrout" "6233_59" 1
"16154" "BrookTrout" "6233_64" 1
"16155" "BrookTrout" "6238_7" 1
"16156" "BrookTrout" "624_62" 1
"16157" "BrookTrout" "624_64" 1
"16158" "BrookTrout" "624_65" 1
"16159" "BrookTrout" "6240_52" 1
"16160" "BrookTrout" "6247_12" 1
"16161" "BrookTrout" "6250_61" 1
"16162" "BrookTrout" "6250_64" 1
"16163" "BrookTrout" "62513_51" 1
"16164" "BrookTrout" "6252_61" 1
"16165" "BrookTrout" "6253_16" 1
"16166" "BrookTrout" "6253_27" 1
"16167" "BrookTrout" "6253_37" 1
"16168" "BrookTrout" "6253_40" 1
"16169" "BrookTrout" "6253_47" 1
"16170" "BrookTrout" "6253_50" 1
"16171" "BrookTrout" "62530_24" 1
"16172" "BrookTrout" "6254_44" 1
"16173" "BrookTrout" "6259_28" 1
"16174" "BrookTrout" "6261_56" 1
"16175" "BrookTrout" "6267_6" 1
"16176" "BrookTrout" "6275_54" 1
"16177" "BrookTrout" "62762_33" 1
"16178" "BrookTrout" "62762_62" 1
"16179" "BrookTrout" "6279_40" 1
"16180" "BrookTrout" "628_41" 1
"16181" "BrookTrout" "62860_60" 1
"16182" "BrookTrout" "62883_11" 1
"16183" "BrookTrout" "62891_16" 1
"16184" "BrookTrout" "62891_28" 1
"16185" "BrookTrout" "629_10" 1
"16186" "BrookTrout" "6297_21" 1
"16187" "BrookTrout" "6299_60" 1
"16188" "BrookTrout" "63_7" 1
"16189" "BrookTrout" "6302_30" 1
"16190" "BrookTrout" "6302_34" 1
"16191" "BrookTrout" "6302_40" 1
"16192" "BrookTrout" "6302_65" 1
"16193" "BrookTrout" "6306_65" 1
"16194" "BrookTrout" "63076_17" 1
"16195" "BrookTrout" "6313_6" 1
"16196" "BrookTrout" "6318_22" 1
"16197" "BrookTrout" "6318_33" 1
"16198" "BrookTrout" "6318_39" 1
"16199" "BrookTrout" "63191_17" 1
"16200" "BrookTrout" "63191_56" 1
"16201" "BrookTrout" "6329_18" 1
"16202" "BrookTrout" "6329_19" 1
"16203" "BrookTrout" "6329_20" 1
"16204" "BrookTrout" "63319_63" 1
"16205" "BrookTrout" "6334_28" 1
"16206" "BrookTrout" "634_15" 1
"16207" "BrookTrout" "634_55" 1
"16208" "BrookTrout" "634_64" 1
"16209" "BrookTrout" "6342_40" 1
"16210" "BrookTrout" "63474_57" 1
"16211" "BrookTrout" "6348_27" 1
"16212" "BrookTrout" "6351_54" 1
"16213" "BrookTrout" "6356_32" 1
"16214" "BrookTrout" "636_34" 1
"16215" "BrookTrout" "6360_35" 1
"16216" "BrookTrout" "6360_52" 1
"16217" "BrookTrout" "6365_9" 1
"16218" "BrookTrout" "637_19" 1
"16219" "BrookTrout" "6373_28" 1
"16220" "BrookTrout" "6374_38" 1
"16221" "BrookTrout" "6388_24" 1
"16222" "BrookTrout" "6393_11" 1
"16223" "BrookTrout" "6398_46" 1
"16224" "BrookTrout" "6402_24" 1
"16225" "BrookTrout" "6404_43" 1
"16226" "BrookTrout" "6408_46" 1
"16227" "BrookTrout" "64121_25" 1
"16228" "BrookTrout" "64121_59" 1
"16229" "BrookTrout" "6415_34" 1
"16230" "BrookTrout" "6423_33" 1
"16231" "BrookTrout" "6426_33" 1
"16232" "BrookTrout" "6433_21" 1
"16233" "BrookTrout" "6435_50" 1
"16234" "BrookTrout" "64467_29" 1
"16235" "BrookTrout" "6453_24" 1
"16236" "BrookTrout" "6453_44" 1
"16237" "BrookTrout" "6457_59" 1
"16238" "BrookTrout" "6461_6" 1
"16239" "BrookTrout" "6463_55" 1
"16240" "BrookTrout" "6463_61" 1
"16241" "BrookTrout" "6464_43" 1
"16242" "BrookTrout" "6466_37" 1
"16243" "BrookTrout" "64762_20" 1
"16244" "BrookTrout" "6478_42" 1
"16245" "BrookTrout" "64799_20" 1
"16246" "BrookTrout" "64799_65" 1
"16247" "BrookTrout" "6484_22" 1
"16248" "BrookTrout" "6484_27" 1
"16249" "BrookTrout" "6487_15" 1
"16250" "BrookTrout" "6487_23" 1
"16251" "BrookTrout" "6487_28" 1
"16252" "BrookTrout" "6492_17" 1
"16253" "BrookTrout" "6497_47" 1
"16254" "BrookTrout" "6497_8" 1
"16255" "BrookTrout" "6512_62" 1
"16256" "BrookTrout" "6517_18" 1
"16257" "BrookTrout" "6518_48" 1
"16258" "BrookTrout" "6520_22" 1
"16259" "BrookTrout" "6521_31" 1
"16260" "BrookTrout" "6526_44" 1
"16261" "BrookTrout" "6529_6" 1
"16262" "BrookTrout" "6530_27" 1
"16263" "BrookTrout" "65309_42" 1
"16264" "BrookTrout" "65309_62" 1
"16265" "BrookTrout" "6540_45" 1
"16266" "BrookTrout" "6541_10" 1
"16267" "BrookTrout" "6544_35" 1
"16268" "BrookTrout" "655_19" 1
"16269" "BrookTrout" "6552_61" 1
"16270" "BrookTrout" "6553_49" 1
"16271" "BrookTrout" "6554_30" 1
"16272" "BrookTrout" "6558_23" 1
"16273" "BrookTrout" "6559_50" 1
"16274" "BrookTrout" "656_9" 1
"16275" "BrookTrout" "6562_20" 1
"16276" "BrookTrout" "6573_24" 1
"16277" "BrookTrout" "6576_64" 1
"16278" "BrookTrout" "6581_48" 1
"16279" "BrookTrout" "6582_46" 1
"16280" "BrookTrout" "6582_47" 1
"16281" "BrookTrout" "6588_54" 1
"16282" "BrookTrout" "6594_26" 1
"16283" "BrookTrout" "6594_9" 1
"16284" "BrookTrout" "6595_32" 1
"16285" "BrookTrout" "6595_45" 1
"16286" "BrookTrout" "660_47" 1
"16287" "BrookTrout" "6604_34" 1
"16288" "BrookTrout" "6611_65" 1
"16289" "BrookTrout" "6615_65" 1
"16290" "BrookTrout" "662_45" 1
"16291" "BrookTrout" "662_65" 1
"16292" "BrookTrout" "663_59" 1
"16293" "BrookTrout" "6630_26" 1
"16294" "BrookTrout" "664_27" 1
"16295" "BrookTrout" "6646_18" 1
"16296" "BrookTrout" "6646_48" 1
"16297" "BrookTrout" "6647_22" 1
"16298" "BrookTrout" "665_25" 1
"16299" "BrookTrout" "6659_56" 1
"16300" "BrookTrout" "6668_14" 1
"16301" "BrookTrout" "6670_60" 1
"16302" "BrookTrout" "6672_27" 1
"16303" "BrookTrout" "6676_61" 1
"16304" "BrookTrout" "6676_64" 1
"16305" "BrookTrout" "6677_41" 1
"16306" "BrookTrout" "668_11" 1
"16307" "BrookTrout" "6681_21" 1
"16308" "BrookTrout" "6685_16" 1
"16309" "BrookTrout" "6685_17" 1
"16310" "BrookTrout" "6685_18" 1
"16311" "BrookTrout" "6685_40" 1
"16312" "BrookTrout" "6685_64" 1
"16313" "BrookTrout" "6688_22" 1
"16314" "BrookTrout" "6694_14" 1
"16315" "BrookTrout" "6695_61" 1
"16316" "BrookTrout" "6701_60" 1
"16317" "BrookTrout" "6702_38" 1
"16318" "BrookTrout" "6709_60" 1
"16319" "BrookTrout" "671_62" 1
"16320" "BrookTrout" "671_63" 1
"16321" "BrookTrout" "671_65" 1
"16322" "BrookTrout" "6715_57" 1
"16323" "BrookTrout" "672_32" 1
"16324" "BrookTrout" "67217_38" 1
"16325" "BrookTrout" "67217_46" 1
"16326" "BrookTrout" "67217_52" 1
"16327" "BrookTrout" "6732_47" 1
"16328" "BrookTrout" "674_62" 1
"16329" "BrookTrout" "6740_28" 1
"16330" "BrookTrout" "6748_18" 1
"16331" "BrookTrout" "6751_27" 1
"16332" "BrookTrout" "6753_33" 1
"16333" "BrookTrout" "6753_64" 1
"16334" "BrookTrout" "6754_23" 1
"16335" "BrookTrout" "6758_60" 1
"16336" "BrookTrout" "6768_39" 1
"16337" "BrookTrout" "677_15" 1
"16338" "BrookTrout" "677_20" 1
"16339" "BrookTrout" "677_56" 1
"16340" "BrookTrout" "677_9" 1
"16341" "BrookTrout" "6773_65" 1
"16342" "BrookTrout" "6784_42" 1
"16343" "BrookTrout" "6789_14" 1
